game_id,team_id,a_team_id,spread1,spread2,price1,price2
21201159,1610612766,1610612763,14.0,-14.0,-108.0,-102.0
21201160,1610612756,1610612745,14.5,-14.5,-105.0,-105.0
21201161,1610612760,1610612762,-3.5,3.5,-103.0,-107.0
21201162,1610612740,1610612747,8.5,-8.5,-103.0,-107.0
21201163,1610612750,1610612744,7.0,-7.0,-105.0,-105.0
21201164,1610612737,1610612755,-3.5,3.5,-107.0,-103.0
21201165,1610612748,1610612764,4.0,-4.0,-107.0,-103.0
21201166,1610612749,1610612753,-5.0,5.0,-102.0,-108.0
21201167,1610612765,1610612739,3.0,-3.0,-108.0,-102.0
21201168,1610612751,1610612738,3.0,-3.0,-104.0,-106.0
21201169,1610612756,1610612742,13.5,-13.5,-108.0,-102.0
21201170,1610612740,1610612758,5.5,-5.5,-101.0,-109.0
21201171,1610612747,1610612757,-6.5,6.5,-108.0,-102.0
21201172,1610612759,1610612743,3.5,-3.5,-110.0,-110.0
21201173,1610612750,1610612746,12.5,-12.5,-105.0,-105.0
21201174,1610612752,1610612741,-4.0,4.0,-103.0,-107.0
21201175,1610612760,1610612744,-4.0,4.0,-102.0,-108.0
21201176,1610612741,1610612761,2.5,-2.5,-110.0,-110.0
21201177,1610612755,1610612764,5.5,-5.5,-103.0,-107.0
21201178,1610612751,1610612754,6.0,-6.0,-102.0,-108.0
21201179,1610612749,1610612737,7.5,-7.5,-109.0,-101.0
21201180,1610612738,1610612748,12.0,-12.0,-103.0,-107.0
21201181,1610612766,1610612765,7.0,-7.0,-103.0,-107.0
21201182,1610612752,1610612739,-4.0,4.0,-107.0,-103.0
21201183,1610612746,1610612740,-9.0,9.0,-110.0,-110.0
21201184,1610612763,1610612745,2.5,-2.5,-107.0,-103.0
21201185,1610612743,1610612742,-3.0,3.0,-107.0,-103.0
21201186,1610612758,1610612759,11.5,-11.5,-108.0,-102.0
21201187,1610612750,1610612762,9.5,-9.5,-102.0,-108.0
21201188,1610612760,1610612757,-9.5,9.5,-102.0,-108.0
21201189,1610612744,1610612747,7.0,-7.0,-109.0,-101.0
21201190,1610612749,1610612766,-4.5,4.5,-107.0,-103.0
21201191,1610612738,1610612753,-4.5,4.5,-107.0,-103.0
21201192,1610612746,1610612763,2.0,-2.0,-103.0,-107.0
21201193,1610612756,1610612750,4.5,-4.5,-103.0,-107.0
21201194,1610612741,1610612748,10.0,-10.0,-107.0,-103.0
21201195,1610612751,1610612761,-4.0,4.0,-102.0,-108.0
21201196,1610612754,1610612752,3.0,-3.0,-110.0,-110.0
21201197,1610612739,1610612755,6.0,-6.0,-107.0,-103.0
21201198,1610612757,1610612743,15.0,-15.0,-110.0,-110.0
21201199,1610612742,1610612740,-3.5,3.5,-105.0,-105.0
21201200,1610612758,1610612745,11.0,-11.0,-105.0,-105.0
21201201,1610612759,1610612747,-3.5,3.5,-105.0,-105.0
21201202,1610612752,1610612766,2.0,-2.0,-108.0,-102.0
21201203,1610612741,1610612753,-5.5,5.5,-103.0,-107.0
21201204,1610612748,1610612739,2.0,-2.0,-108.0,-102.0
21201205,1610612764,1610612751,4.5,-4.5,-106.0,-104.0
21201206,1610612755,1610612765,4.0,-4.0,-108.0,-102.0
21201207,1610612743,1610612749,-5.5,5.5,-108.0,-102.0
21201208,1610612763,1610612742,-3.5,3.5,-105.0,-105.0
21201209,1610612758,1610612760,15.0,-15.0,-108.0,-102.0
21201210,1610612762,1610612750,-4.5,4.5,-108.0,-102.0
21201211,1610612745,1610612756,-8.0,8.0,-107.0,-103.0
21201212,1610612759,1610612744,7.0,-7.0,-106.0,-104.0
21201213,1610612761,1610612737,5.0,-5.0,-105.0,-105.0
21201215,1610612757,1610612746,16.0,-16.0,-101.0,-109.0
21201216,1610612738,1610612761,6.0,-6.0,-109.0,-101.0
21201217,1610612765,1610612751,5.0,-5.0,-105.0,-105.0
21201218,1610612737,1610612752,5.5,-5.5,-105.0,-105.0
21201219,1610612739,1610612766,2.5,-2.5,-109.0,-101.0
21201220,1610612753,1610612748,7.5,-7.5,-107.0,-103.0
21201221,1610612755,1610612754,2.5,-2.5,-103.0,-107.0
21201222,1610612764,1610612741,8.5,-8.5,-102.0,-108.0
21201223,1610612762,1610612763,4.5,-4.5,-105.0,-105.0
21201224,1610612740,1610612742,8.5,-8.5,-107.0,-103.0
21201225,1610612750,1610612759,9.5,-9.5,-108.0,-102.0
21201226,1610612749,1610612760,3.5,-3.5,-108.0,-102.0
21201227,1610612756,1610612743,13.0,-13.0,-107.0,-103.0
21201228,1610612745,1610612747,-1.5,1.5,-105.0,-105.0
21201229,1610612746,1610612758,-7.0,7.0,-105.0,-105.0
21201230,1610612744,1610612757,-8.5,8.5,-102.0,-108.0
41200111,1610612738,1610612752,7.5,-7.5,-109.0,-101.0
41200131,1610612741,1610612751,4.5,-4.5,-108.0,-102.0
41200161,1610612744,1610612743,7.5,-7.5,-101.0,-109.0
41200171,1610612763,1610612746,5.5,-5.5,-103.0,-107.0
41200101,1610612749,1610612748,13.5,-13.5,-110.0,-110.0
41200121,1610612737,1610612754,7.0,-7.0,-107.0,-103.0
41200141,1610612745,1610612760,10.5,-10.5,-105.0,-105.0
41200151,1610612747,1610612759,9.0,-9.0,-105.0,-105.0
41200132,1610612741,1610612751,5.5,-5.5,-110.0,-110.0
41200172,1610612763,1610612746,6.0,-6.0,-109.0,-101.0
41200102,1610612749,1610612748,14.0,-14.0,-106.0,-104.0
41200112,1610612738,1610612752,6.5,-6.5,-107.0,-103.0
41200162,1610612744,1610612743,8.5,-8.5,-108.0,-102.0
41200122,1610612737,1610612754,7.0,-7.0,-105.0,-105.0
41200142,1610612745,1610612760,11.0,-11.0,-102.0,-108.0
41200152,1610612747,1610612759,9.0,-9.0,-108.0,-102.0
41200103,1610612748,1610612749,-7.0,7.0,-107.0,-103.0
41200133,1610612751,1610612741,3.5,-3.5,-110.0,-110.0
41200173,1610612746,1610612763,4.5,-4.5,-108.0,-102.0
41200113,1610612752,1610612738,2.5,-2.5,-103.0,-107.0
41200153,1610612759,1610612747,-6.5,6.5,-105.0,-105.0
41200163,1610612743,1610612744,-1.5,1.5,-110.0,-110.0
41200123,1610612754,1610612737,1.5,-1.5,-102.0,-108.0
41200134,1610612751,1610612741,2.0,-2.0,-101.0,-109.0
41200143,1610612760,1610612745,1.0,-1.0,-105.0,-105.0
41200174,1610612746,1610612763,3.0,-3.0,-102.0,-108.0
41200104,1610612748,1610612749,-8.5,8.5,-105.0,-105.0
41200114,1610612752,1610612738,-1.5,1.5,-108.0,-102.0
41200154,1610612759,1610612747,-11.5,11.5,-105.0,-105.0
41200164,1610612743,1610612744,-2.0,2.0,-103.0,-107.0
41200124,1610612754,1610612737,1.5,-1.5,-103.0,-107.0
41200135,1610612741,1610612751,6.5,-6.5,-102.0,-108.0
41200144,1610612760,1610612745,-1.5,1.5,-102.0,-108.0
41200165,1610612744,1610612743,7.5,-7.5,-101.0,-109.0
41200175,1610612763,1610612746,5.5,-5.5,-105.0,-105.0
41200115,1610612738,1610612752,9.5,-9.5,-107.0,-103.0
41200125,1610612737,1610612754,7.0,-7.0,-101.0,-109.0
41200145,1610612745,1610612760,8.5,-8.5,-105.0,-105.0
41200136,1610612751,1610612741,1.0,-1.0,-113.0,103.0
41200166,1610612743,1610612744,2.5,-2.5,-101.0,-109.0
41200116,1610612752,1610612738,-2.5,2.5,-103.0,-107.0
41200126,1610612754,1610612737,1.0,-1.0,-108.0,-102.0
41200146,1610612760,1610612745,-1.0,1.0,-105.0,-105.0
41200176,1610612746,1610612763,6.5,-6.5,-107.0,-103.0
41200137,1610612741,1610612751,7.0,-7.0,-103.0,-107.0
41200211,1610612754,1610612752,5.5,-5.5,-108.0,-102.0
41200221,1610612763,1610612760,3.5,-3.5,-107.0,-103.0
41200201,1610612741,1610612748,13.0,-13.0,-105.0,-105.0
41200231,1610612744,1610612759,9.0,-9.0,-101.0,-109.0
41200212,1610612754,1610612752,6.0,-6.0,-108.0,-102.0
41200222,1610612763,1610612760,2.5,-2.5,-101.0,-109.0
41200202,1610612741,1610612748,13.0,-13.0,-108.0,-102.0
41200232,1610612744,1610612759,7.5,-7.5,-107.0,-103.0
41200203,1610612748,1610612741,-8.5,8.5,-103.0,-107.0
41200233,1610612759,1610612744,2.0,-2.0,-102.0,-108.0
41200213,1610612752,1610612754,5.0,-5.0,-105.0,-105.0
41200223,1610612760,1610612763,5.0,-5.0,-103.0,-107.0
41200234,1610612759,1610612744,-2.0,2.0,-105.0,-105.0
41200204,1610612748,1610612741,-8.0,8.0,-102.0,-108.0
41200224,1610612760,1610612763,4.5,-4.5,-101.0,-109.0
41200214,1610612752,1610612754,5.0,-5.0,-105.0,-105.0
41200235,1610612744,1610612759,7.0,-7.0,-103.0,-107.0
41200205,1610612741,1610612748,14.0,-14.0,-102.0,-108.0
41200225,1610612763,1610612760,4.5,-4.5,-102.0,-108.0
41200215,1610612754,1610612752,4.5,-4.5,-101.0,-109.0
41200236,1610612759,1610612744,-2.5,2.5,-105.0,-105.0
41200216,1610612752,1610612754,5.5,-5.5,-105.0,-105.0
41200311,1610612763,1610612759,4.5,-4.5,-101.0,-109.0
41200312,1610612763,1610612759,5.0,-5.0,-102.0,-108.0
41200301,1610612754,1610612748,8.5,-8.5,-102.0,-108.0
41200302,1610612754,1610612748,7.5,-7.5,-108.0,-102.0
41200313,1610612759,1610612763,4.5,-4.5,-102.0,-108.0
41200303,1610612748,1610612754,-2.0,2.0,-102.0,-108.0
41200314,1610612759,1610612763,2.5,-2.5,-105.0,-105.0
41200304,1610612748,1610612754,-3.0,3.0,-102.0,-108.0
41200305,1610612754,1610612748,7.5,-7.5,-108.0,-102.0
41200306,1610612748,1610612754,-3.0,3.0,-105.0,-105.0
41200307,1610612754,1610612748,7.0,-7.0,-105.0,-105.0
41200401,1610612759,1610612748,5.0,-5.0,-106.0,-104.0
41200402,1610612759,1610612748,6.5,-6.5,-107.0,-103.0
41200403,1610612748,1610612759,2.0,-2.0,-101.0,-105.0
41200404,1610612748,1610612759,-1.0,1.0,-109.0,-101.0
41200405,1610612748,1610612759,-1.0,1.0,-103.0,-107.0
41200406,1610612759,1610612748,6.5,-6.5,-101.0,-109.0
41200407,1610612759,1610612748,5.5,-5.5,-103.0,-107.0
21300020,1610612739,1610612766,-3.5,3.5,-110.0,-110.0
21300021,1610612740,1610612753,-4.0,4.0,-110.0,-110.0
21300022,1610612755,1610612764,9.5,-9.5,-105.0,-105.0
21300023,1610612761,1610612737,3.5,-3.5,-103.0,-107.0
21300024,1610612749,1610612738,2.5,-2.5,-110.0,-110.0
21300025,1610612742,1610612745,6.5,-6.5,-110.0,-110.0
21300026,1610612765,1610612763,7.5,-7.5,-107.0,-103.0
21300027,1610612760,1610612750,2.0,-2.0,-105.0,-105.0
21300028,1610612748,1610612751,-4.0,4.0,-110.0,-110.0
21300029,1610612757,1610612743,4.5,-4.5,-103.0,-107.0
21300030,1610612762,1610612756,3.0,-3.0,-109.0,-101.0
21300031,1610612746,1610612758,-3.5,3.5,-110.0,-110.0
21300032,1610612759,1610612747,-7.0,7.0,-107.0,-103.0
21300033,1610612739,1610612754,8.0,-8.0,-105.0,-105.0
21300034,1610612741,1610612755,-9.0,9.0,-110.0,-110.0
21300035,1610612766,1610612740,8.5,-8.5,-105.0,-105.0
21300036,1610612763,1610612742,3.0,-3.0,-110.0,-110.0
21300037,1610612761,1610612749,-1.0,1.0,-108.0,-102.0
21300038,1610612745,1610612762,-5.5,5.5,-117.0,-103.0
21300039,1610612759,1610612757,-2.5,2.5,-106.0,-104.0
21300040,1610612758,1610612744,11.0,-11.0,-110.0,-110.0
21300041,1610612738,1610612765,9.0,-9.0,-105.0,-105.0
21300042,1610612764,1610612748,12.5,-12.5,-103.0,-107.0
21300043,1610612751,1610612753,-5.5,5.5,-109.0,-101.0
21300044,1610612756,1610612760,12.5,-12.5,-104.0,-106.0
21300045,1610612750,1610612752,3.5,-3.5,-110.0,-110.0
21300046,1610612737,1610612747,0.0,0.0,-110.0,-110.0
21300047,1610612750,1610612739,2.0,-2.0,-105.0,-105.0
21300048,1610612744,1610612755,-6.5,6.5,-108.0,-102.0
21300049,1610612738,1610612763,12.0,-12.0,-105.0,-105.0
21300050,1610612745,1610612746,5.0,-5.0,-110.0,-110.0
21300051,1610612748,1610612761,-5.5,5.5,-101.0,-109.0
21300052,1610612762,1610612751,9.5,-9.5,-102.0,-108.0
21300053,1610612754,1610612765,1.0,-1.0,-105.0,-105.0
21300054,1610612766,1610612752,9.5,-9.5,-105.0,-105.0
21300055,1610612756,1610612740,9.5,-9.5,-105.0,-105.0
21300056,1610612747,1610612742,9.0,-9.0,-105.0,-105.0
21300057,1610612759,1610612743,-5.0,5.0,-103.0,-107.0
21300058,1610612745,1610612757,2.5,-2.5,-105.0,-105.0
21300059,1610612737,1610612758,2.0,-2.0,-102.0,-108.0
21300060,1610612761,1610612766,-2.5,2.5,-102.0,-108.0
21300061,1610612741,1610612754,2.0,-2.0,-105.0,-105.0
21300062,1610612746,1610612753,-6.5,6.5,-107.0,-103.0
21300063,1610612764,1610612755,-3.0,3.0,-101.0,-109.0
21300064,1610612762,1610612738,4.5,-4.5,-103.0,-107.0
21300065,1610612740,1610612763,7.0,-7.0,-105.0,-105.0
21300066,1610612739,1610612749,-3.0,3.0,-107.0,-103.0
21300067,1610612744,1610612750,1.0,-1.0,-105.0,-105.0
21300068,1610612756,1610612759,13.0,-13.0,-103.0,-107.0
21300069,1610612742,1610612760,7.0,-7.0,-101.0,-109.0
21300070,1610612746,1610612748,6.5,-6.5,-107.0,-103.0
21300071,1610612737,1610612743,5.0,-5.0,-110.0,-110.0
21300072,1610612747,1610612745,13.5,-13.5,-108.0,-102.0
21300073,1610612752,1610612766,-3.0,3.0,-109.0,-101.0
21300074,1610612761,1610612754,8.5,-8.5,-105.0,-105.0
21300075,1610612738,1610612753,5.5,-5.5,-107.0,-103.0
21300076,1610612739,1610612755,-3.0,3.0,-105.0,-105.0
21300077,1610612751,1610612764,-1.5,1.5,-108.0,-102.0
21300078,1610612760,1610612765,-3.0,3.0,-109.0,-101.0
21300079,1610612762,1610612741,12.0,-12.0,-105.0,-105.0
21300080,1610612742,1610612750,4.5,-4.5,-105.0,-105.0
21300081,1610612747,1610612740,9.5,-9.5,-109.0,-101.0
21300082,1610612744,1610612759,6.0,-6.0,-107.0,-103.0
21300083,1610612743,1610612756,1.5,-1.5,-103.0,-107.0
21300084,1610612758,1610612757,8.0,-8.0,-105.0,-105.0
21300085,1610612762,1610612761,9.0,-9.0,-105.0,-105.0
21300086,1610612753,1610612737,6.5,-6.5,-110.0,-110.0
21300087,1610612754,1610612751,-1.0,1.0,100.0,-110.0
21300088,1610612755,1610612739,8.0,-8.0,-105.0,-105.0
21300089,1610612738,1610612748,13.5,-13.5,-103.0,-107.0
21300090,1610612746,1610612745,3.0,-3.0,-106.0,-104.0
21300091,1610612744,1610612763,2.0,-2.0,-105.0,-105.0
21300092,1610612742,1610612749,-3.0,3.0,-105.0,-105.0
21300093,1610612757,1610612758,2.0,-2.0,-105.0,-105.0
21300094,1610612759,1610612752,-3.0,3.0,-105.0,-105.0
21300095,1610612764,1610612760,8.5,-8.5,-105.0,-105.0
21300096,1610612740,1610612756,-2.0,2.0,-105.0,-105.0
21300097,1610612750,1610612747,-4.5,4.5,-102.0,-108.0
21300098,1610612737,1610612766,-2.0,2.0,-103.0,-107.0
21300099,1610612763,1610612754,6.5,-6.5,-107.0,-103.0
21300100,1610612759,1610612755,-6.5,6.5,-102.0,-108.0
21300101,1610612753,1610612738,1.5,-1.5,-103.0,-107.0
21300102,1610612739,1610612741,8.5,-8.5,-107.0,-103.0
21300103,1610612761,1610612745,7.0,-7.0,-107.0,-103.0
21300104,1610612743,1610612762,-2.5,2.5,-102.0,-108.0
21300105,1610612765,1610612757,4.5,-4.5,-102.0,-108.0
21300106,1610612750,1610612746,6.5,-6.5,-103.0,-107.0
21300107,1610612749,1610612748,13.5,-13.5,-110.0,-110.0
21300108,1610612764,1610612742,5.5,-5.5,-105.0,-105.0
21300109,1610612765,1610612744,9.0,-9.0,-108.0,-102.0
21300110,1610612740,1610612747,-3.5,3.5,-105.0,-105.0
21300111,1610612749,1610612753,7.5,-7.5,-105.0,-105.0
21300112,1610612745,1610612755,-6.5,6.5,-102.0,-108.0
21300113,1610612766,1610612738,5.5,-5.5,-103.0,-107.0
21300114,1610612761,1610612763,6.0,-6.0,-103.0,-107.0
21300115,1610612739,1610612750,8.0,-8.0,-105.0,-105.0
21300116,1610612752,1610612737,4.0,-4.0,-103.0,-107.0
21300117,1610612764,1610612759,11.0,-11.0,-107.0,-103.0
21300118,1610612747,1610612743,9.5,-9.5,-102.0,-108.0
21300119,1610612740,1610612762,-2.5,2.5,-107.0,-103.0
21300120,1610612756,1610612757,7.0,-7.0,-103.0,-107.0
21300121,1610612751,1610612758,-4.0,4.0,-103.0,-107.0
21300122,1610612760,1610612746,4.5,-4.5,-110.0,-110.0
21300123,1610612745,1610612752,-2.0,2.0,-103.0,-107.0
21300124,1610612760,1610612744,5.0,-5.0,-105.0,-105.0
21300125,1610612749,1610612754,14.0,-14.0,-105.0,-105.0
21300126,1610612741,1610612761,1.5,-1.5,-110.0,-110.0
21300127,1610612755,1610612737,8.5,-8.5,-110.0,-110.0
21300128,1610612757,1610612738,-1.5,1.5,-108.0,-102.0
21300129,1610612766,1610612739,6.0,-6.0,-109.0,-101.0
21300130,1610612742,1610612748,8.5,-8.5,-103.0,-107.0
21300131,1610612750,1610612743,-2.0,2.0,-105.0,-105.0
21300132,1610612751,1610612756,1.0,-1.0,-105.0,-105.0
21300133,1610612759,1610612762,-10.0,10.0,-102.0,-108.0
21300134,1610612763,1610612747,-3.0,3.0,-107.0,-103.0
21300135,1610612765,1610612758,2.0,-2.0,-108.0,-102.0
21300136,1610612748,1610612766,-8.5,8.5,-105.0,-105.0
21300137,1610612742,1610612753,-2.5,2.5,-107.0,-103.0
21300138,1610612739,1610612764,7.5,-7.5,-103.0,-107.0
21300139,1610612737,1610612752,4.0,-4.0,-103.0,-107.0
21300140,1610612754,1610612741,1.5,-1.5,-106.0,-104.0
21300141,1610612743,1610612745,8.0,-8.0,-103.0,-107.0
21300142,1610612738,1610612750,10.0,-10.0,-108.0,-102.0
21300143,1610612755,1610612740,8.5,-8.5,-102.0,-108.0
21300144,1610612760,1610612749,-10.5,10.5,-105.0,-105.0
21300145,1610612762,1610612744,15.5,-15.5,-102.0,-108.0
21300146,1610612751,1610612746,14.0,-14.0,-110.0,-110.0
21300147,1610612757,1610612761,2.0,-2.0,-103.0,-107.0
21300148,1610612763,1610612758,-2.5,2.5,-105.0,-105.0
21300149,1610612765,1610612747,-2.5,2.5,-105.0,-105.0
21300150,1610612757,1610612751,1.5,-1.5,-102.0,-108.0
21300151,1610612766,1610612741,13.0,-13.0,-108.0,-102.0
21300152,1610612743,1610612760,9.0,-9.0,-102.0,-108.0
21300153,1610612755,1610612742,11.5,-11.5,-108.0,-102.0
21300154,1610612744,1610612762,-8.0,8.0,-105.0,-105.0
21300155,1610612763,1610612746,8.5,-8.5,-107.0,-103.0
21300156,1610612750,1610612764,-3.5,3.5,-105.0,-105.0
21300157,1610612752,1610612765,4.0,-4.0,-105.0,-105.0
21300158,1610612737,1610612748,8.5,-8.5,-105.0,-105.0
21300159,1610612738,1610612745,10.5,-10.5,-105.0,-105.0
21300160,1610612756,1610612758,3.5,-3.5,-107.0,-103.0
21300161,1610612751,1610612766,-2.5,2.5,-105.0,-105.0
21300162,1610612764,1610612739,3.0,-3.0,-102.0,-108.0
21300163,1610612754,1610612752,-6.5,6.5,-103.0,-107.0
21300164,1610612748,1610612753,-7.0,7.0,-102.0,-108.0
21300165,1610612761,1610612755,-4.5,4.5,-107.0,-103.0
21300166,1610612765,1610612737,5.5,-5.5,-105.0,-105.0
21300167,1610612757,1610612749,-5.5,5.5,-102.0,-108.0
21300168,1610612746,1610612750,2.0,-2.0,-105.0,-105.0
21300169,1610612762,1610612740,11.0,-11.0,-105.0,-105.0
21300170,1610612738,1610612759,14.5,-14.5,-105.0,-105.0
21300171,1610612758,1610612756,5.5,-5.5,-103.0,-107.0
21300172,1610612745,1610612742,2.5,-2.5,-102.0,-108.0
21300173,1610612763,1610612744,5.0,-5.0,-105.0,-105.0
21300174,1610612746,1610612760,5.5,-5.5,-102.0,-108.0
21300175,1610612741,1610612743,-1.0,1.0,-108.0,-102.0
21300176,1610612756,1610612766,3.5,-3.5,-107.0,-103.0
21300177,1610612749,1610612755,3.0,-3.0,-105.0,-105.0
21300178,1610612764,1610612761,4.5,-4.5,-103.0,-107.0
21300179,1610612754,1610612738,-7.5,7.5,-108.0,-102.0
21300180,1610612737,1610612765,3.5,-3.5,-105.0,-105.0
21300181,1610612759,1610612763,-1.0,1.0,-107.0,-103.0
21300182,1610612751,1610612750,9.0,-9.0,-108.0,-102.0
21300183,1610612739,1610612740,7.0,-7.0,-105.0,-105.0
21300184,1610612762,1610612742,10.5,-10.5,-105.0,-105.0
21300185,1610612741,1610612757,3.5,-3.5,-102.0,-118.0
21300186,1610612744,1610612747,-5.0,5.0,-102.0,-108.0
21300187,1610612758,1610612746,11.0,-11.0,-110.0,-110.0
21300188,1610612755,1610612754,15.0,-15.0,-107.0,-103.0
21300189,1610612752,1610612764,1.5,-1.5,-102.0,-108.0
21300190,1610612738,1610612737,9.5,-9.5,-108.0,-102.0
21300191,1610612753,1610612748,13.0,-13.0,-105.0,-105.0
21300192,1610612750,1610612745,6.0,-6.0,-110.0,-110.0
21300193,1610612766,1610612749,2.0,-2.0,-102.0,-108.0
21300194,1610612739,1610612759,13.0,-13.0,-107.0,-103.0
21300195,1610612742,1610612743,5.0,-5.0,-103.0,-107.0
21300196,1610612757,1610612744,4.5,-4.5,-101.0,-109.0
21300197,1610612765,1610612751,2.0,-2.0,-105.0,-105.0
21300198,1610612741,1610612746,6.5,-6.5,-103.0,-107.0
21300199,1610612756,1610612753,2.0,-2.0,-108.0,-102.0
21300200,1610612762,1610612760,12.5,-12.5,-103.0,-107.0
21300201,1610612758,1610612747,4.5,-4.5,-107.0,-103.0
21300202,1610612738,1610612766,3.0,-3.0,-102.0,-108.0
21300203,1610612750,1610612754,7.0,-7.0,-107.0,-103.0
21300204,1610612749,1610612765,7.0,-7.0,-110.0,-110.0
21300205,1610612756,1610612748,12.5,-12.5,-101.0,-109.0
21300206,1610612745,1610612763,-1.0,1.0,-102.0,-108.0
21300207,1610612743,1610612742,6.5,-6.5,-105.0,-105.0
21300208,1610612740,1610612759,9.5,-9.5,-105.0,-105.0
21300209,1610612741,1610612762,-5.0,5.0,-110.0,-110.0
21300210,1610612752,1610612757,7.0,-7.0,-105.0,-105.0
21300211,1610612751,1610612761,7.0,-7.0,-107.0,-103.0
21300212,1610612747,1610612764,5.5,-5.5,-110.0,-110.0
21300213,1610612753,1610612737,7.5,-7.5,-107.0,-103.0
21300214,1610612744,1610612740,0.0,0.0,-110.0,-110.0
21300215,1610612754,1610612766,-7.5,7.5,-102.0,-108.0
21300216,1610612755,1610612753,4.0,-4.0,-103.0,-107.0
21300217,1610612763,1610612738,-2.0,2.0,-102.0,-108.0
21300218,1610612747,1610612751,2.5,-2.5,-108.0,-102.0
21300219,1610612748,1610612739,-9.0,9.0,-110.0,-110.0
21300220,1610612741,1610612765,3.5,-3.5,-102.0,-108.0
21300221,1610612737,1610612745,8.0,-8.0,-105.0,-105.0
21300222,1610612764,1610612749,-2.5,2.5,-108.0,-102.0
21300223,1610612743,1610612750,7.0,-7.0,-105.0,-105.0
21300224,1610612759,1610612760,3.0,-3.0,-105.0,-105.0
21300225,1610612744,1610612742,4.5,-4.5,-105.0,-105.0
21300226,1610612757,1610612756,-4.5,4.5,-105.0,-105.0
21300227,1610612752,1610612746,9.5,-9.5,-110.0,-110.0
21300228,1610612749,1610612766,5.0,-5.0,-105.0,-105.0
21300229,1610612759,1610612753,-9.0,9.0,-105.0,-105.0
21300230,1610612748,1610612761,-6.0,6.0,-105.0,-105.0
21300231,1610612742,1610612737,-1.5,1.5,-104.0,-106.0
21300232,1610612739,1610612738,3.5,-3.5,-102.0,-108.0
21300233,1610612747,1610612765,5.5,-5.5,-105.0,-105.0
21300234,1610612751,1610612745,11.0,-11.0,-105.0,-105.0
21300235,1610612744,1610612760,7.5,-7.5,-102.0,-108.0
21300236,1610612764,1610612754,11.0,-11.0,-103.0,-107.0
21300237,1610612740,1610612755,-3.5,3.5,-108.0,-102.0
21300238,1610612752,1610612743,8.5,-8.5,-108.0,-102.0
21300239,1610612756,1610612762,-2.0,2.0,-105.0,-105.0
21300240,1610612746,1610612758,-2.5,2.5,-105.0,-105.0
21300241,1610612737,1610612764,4.5,-4.5,-109.0,-101.0
21300242,1610612741,1610612739,-5.0,5.0,-110.0,-110.0
21300243,1610612751,1610612763,7.5,-7.5,-105.0,-105.0
21300244,1610612750,1610612742,-2.0,2.0,-105.0,-105.0
21300245,1610612745,1610612759,6.5,-6.5,-105.0,-105.0
21300246,1610612762,1610612756,9.0,-9.0,-105.0,-105.0
21300247,1610612738,1610612749,-2.5,2.5,-109.0,-101.0
21300248,1610612743,1610612761,2.0,-2.0,-102.0,-108.0
21300249,1610612754,1610612746,-1.5,1.5,-102.0,-108.0
21300250,1610612755,1610612765,8.0,-8.0,-105.0,-105.0
21300251,1610612744,1610612758,-4.5,4.5,-105.0,-105.0
21300252,1610612766,1610612748,11.5,-11.5,-102.0,-108.0
21300253,1610612750,1610612760,8.5,-8.5,-105.0,-105.0
21300254,1610612740,1610612752,1.5,-1.5,-105.0,-105.0
21300255,1610612757,1610612747,-4.0,4.0,-102.0,-108.0
21300256,1610612753,1610612764,6.5,-6.5,-102.0,-108.0
21300257,1610612740,1610612741,7.0,-7.0,-105.0,-105.0
21300258,1610612737,1610612759,12.0,-12.0,-108.0,-102.0
21300259,1610612745,1610612762,-7.5,7.5,-107.0,-103.0
21300260,1610612754,1610612757,-1.0,1.0,-105.0,-105.0
21300261,1610612753,1610612755,3.5,-3.5,-102.0,-108.0
21300262,1610612749,1610612738,7.0,-7.0,-102.0,-108.0
21300263,1610612743,1610612751,-4.5,4.5,-102.0,-108.0
21300264,1610612765,1610612748,9.0,-9.0,-110.0,-110.0
21300265,1610612756,1610612763,2.5,-2.5,-101.0,-109.0
21300266,1610612766,1610612742,8.0,-8.0,-101.0,-109.0
21300267,1610612760,1610612758,-8.5,8.5,-107.0,-103.0
21300268,1610612761,1610612744,8.0,-8.0,-105.0,-105.0
21300269,1610612743,1610612739,-3.5,3.5,-108.0,-102.0
21300270,1610612746,1610612737,-2.5,2.5,-105.0,-105.0
21300271,1610612756,1610612745,10.0,-10.0,-104.0,-106.0
21300272,1610612765,1610612749,-4.5,4.5,-107.0,-103.0
21300273,1610612742,1610612740,2.5,-2.5,-105.0,-105.0
21300274,1610612754,1610612762,-8.5,8.5,-104.0,-106.0
21300276,1610612760,1610612757,2.5,-2.5,-109.0,-101.0
21300277,1610612752,1610612751,-1.5,1.5,-105.0,-105.0
21300278,1610612746,1610612763,-1.5,1.5,-105.0,-105.0
21300279,1610612748,1610612741,-4.0,4.0,-109.0,-101.0
21300280,1610612755,1610612766,7.0,-7.0,-107.0,-103.0
21300281,1610612749,1610612764,9.5,-9.5,-101.0,-109.0
21300282,1610612739,1610612737,6.0,-6.0,-102.0,-108.0
21300283,1610612743,1610612738,-4.0,4.0,-103.0,-107.0
21300284,1610612753,1610612752,6.5,-6.5,-105.0,-105.0
21300285,1610612744,1610612745,5.0,-5.0,-110.0,-110.0
21300286,1610612760,1610612740,-5.5,5.5,-105.0,-105.0
21300287,1610612761,1610612756,3.5,-3.5,-102.0,-108.0
